Run Date,8/18/2015 09:03:15
EntryNumber,elapsedTime,lastMeasFlowRateInMl,numOfSubmergedPads,submergedPadsBitMask,secondsOfNoWater,unknowns,tempC,PC0,PC1,PC2,PC3,PC4,PC5,PMAX0,PMAX1,PMAX2,PMAX3,PMAX4,PMAX5,pad_min[0],pad_min[1],pad_min[2],pad_min[3],pad_min[4],pad_min[5],padMeasDelta[0],padMeasDelta[1],padMeasDelta[2],padMeasDelta[3],padMeasDelta[4],padMeasDelta[5],padMax1Array[0],padMax1Array[1],padMax1Array[2],padMax1Array[3],padMax1Array[4],padMax1Array[5],padMax2Array[0],padMax2Array[1],padMax2Array[2],padMax2Array[3],padMax2Array[4],padMax2Array[5],
861,953359,0,5,1f,16,26,0,37348,39069,39856,40981,43096,47561,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,2908,3194,1540,1842,1272,494,40256,42263,41396,42823,44368,48055,37880,39083,39864,40990,43107,47561,
862,954375,0,5,1f,17,27,0,37359,39074,39862,40989,43120,47573,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,2897,3189,1534,1834,1248,482,40256,42263,41396,42823,44368,48055,37880,39083,39864,40990,43120,47573,
863,955375,0,5,1f,18,28,0,37379,39088,39869,40998,43126,47577,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,2877,3175,1527,1825,1242,478,40256,42263,41396,42823,44368,48055,37880,39088,39869,40998,43126,47577,
864,956375,0,5,1f,19,29,0,37397,39092,39873,41004,43135,47599,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,2859,3171,1523,1819,1233,456,40256,42263,41396,42823,44368,48055,37880,39092,39873,41004,43135,47599,
865,957375,0,5,1f,20,30,0,37780,39092,39897,41015,43152,47613,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,2476,3171,1499,1808,1216,442,40256,42263,41396,42823,44368,48055,37880,39092,39897,41015,43152,47613,
866,958359,0,5,1f,21,31,0,37850,39107,39903,41028,43164,47636,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,2406,3156,1493,1795,1204,419,40256,42263,41396,42823,44368,48055,37880,39107,39903,41028,43164,47636,
867,959375,0,5,1f,22,32,0,37811,39116,39904,41027,43176,47649,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,2445,3147,1492,1796,1192,406,40256,42263,41396,42823,44368,48055,37880,39116,39904,41028,43176,47649,
868,960375,0,5,1f,23,33,0,37615,39116,39903,41033,43187,47659,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,2641,3147,1493,1790,1181,396,40256,42263,41396,42823,44368,48055,37880,39116,39904,41033,43187,47659,
869,961359,0,5,1f,24,34,0,37661,39117,39910,41032,43199,47673,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,2595,3146,1486,1791,1169,382,40256,42263,41396,42823,44368,48055,37880,39117,39910,41033,43199,47673,
870,962375,0,5,1f,25,35,0,37658,39091,39915,41031,43193,47694,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,2598,3172,1481,1792,1175,361,40256,42263,41396,42823,44368,48055,37880,39117,39915,41033,43199,47694,
871,963375,0,5,1f,26,36,0,37421,39153,39931,41051,43212,47703,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,2835,3110,1465,1772,1156,352,40256,42263,41396,42823,44368,48055,37880,39153,39931,41051,43212,47703,
872,964375,0,5,1f,27,37,0,37888,39158,39950,41049,43226,47715,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,2368,3105,1446,1774,1142,340,40256,42263,41396,42823,44368,48055,37888,39158,39950,41051,43226,47715,
873,965375,0,5,1f,28,38,0,37775,39148,39956,41052,43237,47720,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,2481,3115,1440,1771,1131,335,40256,42263,41396,42823,44368,48055,37888,39158,39956,41052,43237,47720,
874,966359,0,5,1f,29,39,0,37035,39166,39941,41052,43239,47726,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,3221,3097,1455,1771,1129,329,40256,42263,41396,42823,44368,48055,37888,39166,39956,41052,43239,47726,
875,967375,0,5,1f,30,40,0,39008,39326,40032,41094,43270,47758,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,1248,2937,1364,1729,1098,297,40256,42263,41396,42823,44368,48055,39008,39326,40032,41094,43270,47758,
876,968375,0,5,1f,31,41,0,34602,39182,39866,41057,43259,47763,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,5654,3081,1530,1766,1109,292,40256,42263,41396,42823,44368,48055,39008,39326,40032,41094,43270,47763,
877,969359,0,5,1f,32,42,0,34614,39144,39863,41058,43273,47770,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,5642,3119,1533,1765,1095,285,40256,42263,41396,42823,44368,48055,39008,39326,40032,41094,43273,47770,
878,970375,0,5,1f,33,43,0,35062,39116,39875,41061,43289,47793,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,5194,3147,1521,1762,1079,262,40256,42263,41396,42823,44368,48055,39008,39326,40032,41094,43289,47793,
879,971375,0,5,1f,34,44,0,35798,39052,39899,41057,43300,47788,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4458,3211,1497,1766,1068,267,40256,42263,41396,42823,44368,48055,39008,39326,40032,41094,43300,47793,
880,972375,0,5,1f,35,45,0,35851,39151,39885,41065,43303,47806,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4405,3112,1511,1758,1065,249,40256,42263,41396,42823,44368,48055,39008,39326,40032,41094,43303,47806,
881,973375,0,5,1f,36,46,0,35915,39156,39902,41079,43313,47824,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4341,3107,1494,1744,1055,231,40256,42263,41396,42823,44368,48055,39008,39326,40032,41094,43313,47824,
882,974359,0,5,1f,37,47,0,35948,39194,39897,41083,43316,47830,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4308,3069,1499,1740,1052,225,40256,42263,41396,42823,44368,48055,39008,39326,40032,41094,43316,47830,
883,975375,0,5,1f,38,48,0,35954,39198,39900,41085,43331,47837,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4302,3065,1496,1738,1037,218,40256,42263,41396,42823,44368,48055,39008,39326,40032,41094,43331,47837,
884,976375,0,5,1f,39,49,0,35958,39201,39899,41089,43337,47847,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4298,3062,1497,1734,1031,208,40256,42263,41396,42823,44368,48055,39008,39326,40032,41094,43337,47847,
885,977375,0,5,1f,40,50,0,35963,39199,39897,41094,43356,47853,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4293,3064,1499,1729,1012,202,40256,42263,41396,42823,44368,48055,39008,39326,40032,41094,43356,47853,
886,978375,0,5,1f,41,51,0,35973,39206,39902,41102,43365,47860,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4283,3057,1494,1721,1003,195,40256,42263,41396,42823,44368,48055,39008,39326,40032,41102,43365,47860,
887,979375,0,5,1f,42,52,0,35978,39206,39902,41101,43386,47863,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4278,3057,1494,1722,982,192,40256,42263,41396,42823,44368,48055,39008,39326,40032,41102,43386,47863,
888,980375,0,5,1f,43,53,0,35983,39208,39892,41106,43403,47876,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4273,3055,1504,1717,965,179,40256,42263,41396,42823,44368,48055,39008,39326,40032,41106,43403,47876,
889,981375,0,5,1f,44,54,0,35988,39210,39904,41119,43433,47893,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4268,3053,1492,1704,935,162,40256,42263,41396,42823,44368,48055,39008,39326,40032,41119,43433,47893,
890,982359,0,5,1f,45,55,0,35994,39210,39904,41122,43442,47898,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4262,3053,1492,1701,926,157,40256,42263,41396,42823,44368,48055,39008,39326,40032,41122,43442,47898,
891,983375,0,5,1f,46,56,0,35994,39217,39900,41120,43467,47897,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4262,3046,1496,1703,901,158,40256,42263,41396,42823,44368,48055,39008,39326,40032,41122,43467,47898,
892,984375,0,5,1f,47,57,0,36003,39217,39902,41128,43492,47903,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4253,3046,1494,1695,876,152,40256,42263,41396,42823,44368,48055,39008,39326,40032,41128,43492,47903,
893,985375,0,5,1f,48,58,0,36009,39219,39910,41137,43526,47916,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4247,3044,1486,1686,842,139,40256,42263,41396,42823,44368,48055,39008,39326,40032,41137,43526,47916,
894,986375,0,5,1f,49,59,0,36014,39234,39908,41143,43548,47918,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4242,3029,1488,1680,820,137,40256,42263,41396,42823,44368,48055,39008,39326,40032,41143,43548,47918,
895,987375,0,5,1f,50,60,0,36015,39232,39916,41151,43562,47935,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4241,3031,1480,1672,806,120,40256,42263,41396,42823,44368,48055,39008,39326,40032,41151,43562,47935,
896,988375,0,5,1f,51,61,0,36014,39233,39899,41140,43563,47925,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4242,3030,1497,1683,805,130,40256,42263,41396,42823,44368,48055,39008,39326,40032,41151,43563,47935,
897,989375,0,5,1f,52,62,0,36024,39231,39911,41164,43582,47935,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4232,3032,1485,1659,786,120,40256,42263,41396,42823,44368,48055,39008,39326,40032,41164,43582,47935,
898,990390,0,5,1f,53,63,0,36026,39229,39907,41163,43590,47916,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4230,3034,1489,1660,778,139,40256,42263,41396,42823,44368,48055,39008,39326,40032,41164,43590,47935,
899,991375,0,5,1f,54,64,0,36038,39239,39920,41183,43620,47941,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4218,3024,1476,1640,748,114,40256,42263,41396,42823,44368,48055,39008,39326,40032,41183,43620,47941,
900,992375,0,5,1f,55,65,0,36045,39241,39923,41190,43635,47932,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4211,3022,1473,1633,733,123,40256,42263,41396,42823,44368,48055,39008,39326,40032,41190,43635,47941,
901,993375,0,5,1f,56,66,0,36050,39241,39922,41187,43637,47930,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4206,3022,1474,1636,731,125,40256,42263,41396,42823,44368,48055,39008,39326,40032,41190,43637,47941,
902,994375,0,5,1f,57,67,0,36055,39239,39918,41200,43646,47944,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4201,3024,1478,1623,722,111,40256,42263,41396,42823,44368,48055,39008,39326,40032,41200,43646,47944,
903,995375,0,5,1f,58,68,0,36057,39246,39919,41200,43655,47943,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4199,3017,1477,1623,713,112,40256,42263,41396,42823,44368,48055,39008,39326,40032,41200,43655,47944,
904,996375,0,5,1f,59,69,0,36062,39246,39916,41205,43674,47939,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4194,3017,1480,1618,694,116,40256,42263,41396,42823,44368,48055,39008,39326,40032,41205,43674,47944,
905,997375,0,5,1f,60,70,0,36064,39246,39922,41214,43689,47943,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4192,3017,1474,1609,679,112,40256,42263,41396,42823,44368,48055,39008,39326,40032,41214,43689,47944,
906,998390,0,5,1f,61,71,0,36072,39245,39926,41228,43700,47944,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4184,3018,1470,1595,668,111,40256,42263,41396,42823,44368,48055,39008,39326,40032,41228,43700,47944,
907,999375,0,5,1f,62,72,0,36075,39250,39937,41230,43708,47939,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4181,3013,1459,1593,660,116,40256,42263,41396,42823,44368,48055,39008,39326,40032,41230,43708,47944,
908,1000375,0,5,1f,63,73,0,36082,39253,39926,41240,43709,47946,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4174,3010,1470,1583,659,109,40256,42263,41396,42823,44368,48055,39008,39326,40032,41240,43709,47946,
909,1001375,0,5,1f,64,74,0,36090,39249,39927,41251,43720,47946,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4166,3014,1469,1572,648,109,40256,42263,41396,42823,44368,48055,39008,39326,40032,41251,43720,47946,
910,1002375,0,5,1f,65,75,0,36091,39253,39931,41256,43731,47949,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4165,3010,1465,1567,637,106,40256,42263,41396,42823,44368,48055,39008,39326,40032,41256,43731,47949,
911,1003375,0,5,1f,66,76,0,36095,39256,39927,41251,43736,47940,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4161,3007,1469,1572,632,115,40256,42263,41396,42823,44368,48055,39008,39326,40032,41256,43736,47949,
912,1004375,0,5,1f,67,77,0,36102,39258,39942,41275,43772,47956,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4154,3005,1454,1548,596,99,40256,42263,41396,42823,44368,48055,39008,39326,40032,41275,43772,47956,
913,1005375,0,5,1f,68,78,0,36110,39260,39939,41271,43766,47953,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4146,3003,1457,1552,602,102,40256,42263,41396,42823,44368,48055,39008,39326,40032,41275,43772,47956,
914,1006390,0,5,1f,69,79,0,36109,39261,39948,41271,43777,47953,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4147,3002,1448,1552,591,102,40256,42263,41396,42823,44368,48055,39008,39326,40032,41275,43777,47956,
915,1007375,0,5,1f,70,80,0,36120,39265,39952,41286,43790,47955,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4136,2998,1444,1537,578,100,40256,42263,41396,42823,44368,48055,39008,39326,40032,41286,43790,47956,
916,1008375,0,5,1f,71,81,0,36128,39264,39947,41285,43791,47947,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4128,2999,1449,1538,577,108,40256,42263,41396,42823,44368,48055,39008,39326,40032,41286,43791,47956,
917,1009375,0,5,1f,72,82,0,36132,39270,39950,41308,43808,47957,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4124,2993,1446,1515,560,98,40256,42263,41396,42823,44368,48055,39008,39326,40032,41308,43808,47957,
918,1010375,0,5,1f,73,83,0,36143,39267,39954,41303,43815,47945,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4113,2996,1442,1520,553,110,40256,42263,41396,42823,44368,48055,39008,39326,40032,41308,43815,47957,
919,1011390,0,5,1f,74,84,0,36151,39272,39969,41323,43831,47954,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4105,2991,1427,1500,537,101,40256,42263,41396,42823,44368,48055,39008,39326,40032,41323,43831,47957,
920,1012375,0,5,1f,75,85,0,36157,39278,39963,41324,43853,47954,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4099,2985,1433,1499,515,101,40256,42263,41396,42823,44368,48055,39008,39326,40032,41324,43853,47957,
921,1013375,0,5,1f,76,86,0,36166,39274,39969,41331,43849,47940,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4090,2989,1427,1492,519,115,40256,42263,41396,42823,44368,48055,39008,39326,40032,41331,43853,47957,
922,1014390,0,5,1f,77,87,0,36178,39283,39968,41339,43866,47933,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4078,2980,1428,1484,502,122,40256,42263,41396,42823,44368,48055,39008,39326,40032,41339,43866,47957,
923,1015375,0,5,1f,78,88,0,36182,39287,39975,41355,43878,47949,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4074,2976,1421,1468,490,106,40256,42263,41396,42823,44368,48055,39008,39326,40032,41355,43878,47957,
924,1016375,0,5,1f,79,89,0,36194,39291,39970,41358,43885,47945,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4062,2972,1426,1465,483,110,40256,42263,41396,42823,44368,48055,39008,39326,40032,41358,43885,47957,
925,1017390,0,5,1f,80,90,0,36205,39284,39973,41380,43906,47956,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4051,2979,1423,1443,462,99,40256,42263,41396,42823,44368,48055,39008,39326,40032,41380,43906,47957,
926,1018375,0,5,1f,81,91,0,36208,39287,39973,41387,43909,47946,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4048,2976,1423,1436,459,109,40256,42263,41396,42823,44368,48055,39008,39326,40032,41387,43909,47957,
927,1019390,0,5,1f,82,92,0,36207,39293,39984,41391,43919,47950,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4049,2970,1412,1432,449,105,40256,42263,41396,42823,44368,48055,39008,39326,40032,41391,43919,47957,
928,1020375,0,5,1f,83,93,0,36238,39288,39983,41395,43912,47956,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4018,2975,1413,1428,456,99,40256,42263,41396,42823,44368,48055,39008,39326,40032,41395,43919,47957,
929,1021375,0,5,1f,84,94,0,36207,39293,39980,41393,43924,47948,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4049,2970,1416,1430,444,107,40256,42263,41396,42823,44368,48055,39008,39326,40032,41395,43924,47957,
930,1022390,0,5,1f,85,95,0,36212,39285,39988,41398,43936,47954,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4044,2978,1408,1425,432,101,40256,42263,41396,42823,44368,48055,39008,39326,40032,41398,43936,47957,
931,1023375,0,5,1f,86,96,0,38134,39224,40007,41422,43964,47973,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,2122,3039,1389,1401,404,82,40256,42263,41396,42823,44368,48055,39008,39326,40032,41422,43964,47973,
932,1024390,0,5,1f,87,97,0,35899,39169,39905,41406,43964,47952,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,4357,3094,1491,1417,404,103,40256,42263,41396,42823,44368,48055,39008,39326,40032,41422,43964,47973,
933,1025390,0,5,1f,88,98,0,39709,39270,40090,41421,43967,47954,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,547,2993,1306,1402,401,101,40256,42263,41396,42823,44368,48055,39709,39326,40090,41422,43967,47973,
934,1026375,376,6,3f,0,98,0,39006,38913,38585,39372,41536,38693,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,1250,3350,2811,3451,2832,9362,40256,42263,41396,42823,44368,48055,39709,39326,40090,41422,43967,47973,
935,1027390,0,2,3,1,99,0,38885,41233,41116,42548,44249,47940,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,1371,1030,280,275,119,115,40256,42263,41396,42823,44368,48055,39709,41233,41116,42548,44249,47973,
936,1028375,0,2,3,2,100,0,39149,41528,41201,42630,44255,47945,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,1107,735,195,193,113,110,40256,42263,41396,42823,44368,48055,39709,41528,41201,42630,44255,47973,
937,1029375,0,2,3,3,101,0,39435,41619,41255,42586,43999,47592,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,821,644,141,237,369,463,40256,42263,41396,42823,44368,48055,39709,41619,41255,42630,44255,47973,
938,1030390,0,5,1f,4,102,0,39566,40787,40643,41598,43943,47859,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,690,1476,753,1225,425,196,40256,42263,41396,42823,44368,48055,39709,41619,41255,42630,44255,47973,
939,1031375,0,1,2,5,103,0,40119,41833,41332,42667,44298,47925,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,137,430,64,156,70,130,40256,42263,41396,42823,44368,48055,40119,41833,41332,42667,44298,47973,
940,1032390,0,1,2,6,104,0,40134,41852,41327,42662,44297,47940,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,122,411,69,161,71,115,40256,42263,41396,42823,44368,48055,40134,41852,41332,42667,44298,47973,
941,1033390,0,1,2,7,105,0,40139,41868,41326,42669,44297,47927,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,117,395,70,154,71,128,40256,42263,41396,42823,44368,48055,40139,41868,41332,42669,44298,47973,
942,1034375,0,1,2,8,106,0,40147,41864,41331,42663,44290,47926,40256,42263,41396,42823,44368,48055,6068,11287,14256,20520,26589,20108,109,399,65,160,78,129,40256,42263,41396,42823,44368,48055,40147,41868,41332,42669,44298,47973,
